EmployeeID,CompletedFlag,CourseCategory
E0006840,0,AI
E0006840,1,Data Science
E0006840,1,Data Science
E0006840,1,AI
E0006841,1,Soft Skills
E0006841,1,Soft Skills
E0006841,1,Cloud
E0006841,1,SAP
E0006841,1,SAP
E0006842,1,Leadership
E0006842,1,AI
E0006842,1,AI
E0006842,1,Cyber Security
E0006842,1,Cloud
E0006843,1,Data Science
E0006843,1,Cyber Security
E0006843,1,Soft Skills
E0006843,1,Data Science
E0006843,0,Soft Skills
E0006844,1,AI
E0006844,1,Cyber Security
E0006844,1,Cloud
E0006844,1,SAP
E0006844,1,Leadership
E0006845,0,SAP
E0006845,1,Leadership
E0006845,1,Cloud
E0006845,1,SAP
E0006845,1,Data Science
E0006846,1,Leadership
E0006846,1,SAP
E0006846,1,Soft Skills
E0006846,1,SAP
E0006846,0,SAP
E0006847,1,Cyber Security
E0006847,1,Leadership
E0006847,0,SAP
E0006847,1,Cyber Security
E0006847,0,Soft Skills
E0006848,1,SAP
E0006848,1,AI
E0006848,1,Data Science
E0006848,1,Soft Skills
E0006848,1,Cyber Security
E0006849,1,Leadership
E0006849,1,Data Science
E0006849,1,Soft Skills
E0006849,1,Data Science
E0006849,1,Cyber Security
E0006850,1,Cyber Security
E0006850,1,Leadership
E0006850,1,Leadership
E0006850,1,Leadership
E0006850,0,Leadership
E0006851,1,Soft Skills
E0006851,1,AI
E0006851,1,Soft Skills
E0006851,1,AI
E0006851,1,Cyber Security
E0006852,1,Soft Skills
E0006852,1,Soft Skills
E0006852,1,Leadership
E0006852,1,Data Science
E0006852,1,Cyber Security
E0006853,1,Data Science
E0006853,1,AI
E0006853,1,Cyber Security
E0006853,1,Cyber Security
E0006853,1,Cyber Security
E0006854,1,Cloud
E0006854,0,Cyber Security
E0006854,1,Soft Skills
E0006854,1,Cyber Security
E0006854,1,Leadership
E0006855,1,SAP
E0006855,1,AI
E0006855,1,Soft Skills
E0006855,1,Soft Skills
E0006855,1,Cyber Security
E0006856,0,AI
E0006856,1,Soft Skills
E0006856,1,AI
E0006856,1,Soft Skills
E0006856,1,Cyber Security
E0006857,1,Soft Skills
E0006857,1,Cloud
E0006857,0,Leadership
E0006857,1,Soft Skills
E0006857,1,Soft Skills
E0006858,0,Cyber Security
E0006858,1,Cloud
E0006858,1,Leadership
E0006858,1,Leadership
E0006858,1,Data Science
E0006859,1,Data Science
E0006859,1,AI
E0006859,1,Cloud
E0006859,1,SAP
E0006859,1,Cyber Security
E0006860,1,Soft Skills
E0006860,1,Data Science
E0006860,0,Soft Skills
E0006860,1,Cloud
E0006860,1,Soft Skills
E0006861,1,AI
E0006861,1,Leadership
E0006861,1,AI
E0006861,1,Leadership
E0006861,1,Cloud
E0006862,1,Leadership
E0006862,1,Cyber Security
E0006862,1,Data Science
E0006862,1,Data Science
E0006862,1,Leadership
E0006863,1,SAP
E0006863,1,Cyber Security
E0006863,0,SAP
E0006863,1,Data Science
E0006863,1,Cyber Security
E0006864,1,AI
E0006864,1,Leadership
E0006864,1,Soft Skills
E0006864,1,Data Science
E0006864,1,Soft Skills
E0006865,1,AI
E0006865,1,Soft Skills
E0006865,1,Data Science
E0006865,1,Leadership
E0006865,1,Cloud
E0006866,1,AI
E0006866,1,SAP
E0006866,1,AI
E0006866,1,Cloud
E0006866,1,Data Science
E0006867,1,Soft Skills
E0006867,1,SAP
E0006867,1,Cyber Security
E0006867,1,AI
E0006867,1,Cyber Security
E0006868,1,Leadership
E0006868,1,AI
E0006868,0,AI
E0006868,1,Leadership
E0006868,1,Data Science
E0006869,1,Data Science
E0006869,0,Data Science
E0006869,1,Data Science
E0006869,1,Data Science
E0006869,0,Leadership
E0006870,1,Leadership
E0006870,1,Soft Skills
E0006870,1,Data Science
E0006870,1,Leadership
E0006870,0,Leadership
E0006871,1,AI
E0006871,1,Cloud
E0006871,1,Cyber Security
E0006871,1,Cyber Security
E0006871,1,Data Science
E0006872,1,Cyber Security
E0006872,1,Cloud
E0006872,1,Data Science
E0006872,1,Cloud
E0006872,1,SAP
E0006873,1,AI
E0006873,1,Leadership
E0006873,1,Data Science
E0006873,1,Soft Skills
E0006873,1,Cyber Security
E0006874,1,Data Science
E0006874,1,Leadership
E0006874,1,SAP
E0006874,1,AI
E0006874,1,Data Science
E0006875,1,AI
E0006875,1,Cyber Security
E0006875,1,Soft Skills
E0006875,1,Soft Skills
E0006875,1,Data Science
E0006876,1,Cyber Security
E0006876,1,Leadership
E0006876,1,Data Science
E0006876,1,Cloud
E0006876,1,AI
E0006877,1,Leadership
E0006877,0,Cyber Security
E0006877,1,Soft Skills
E0006877,1,Data Science
E0006877,1,Cyber Security
E0006878,1,Leadership
E0006878,1,Cloud
E0006878,1,Data Science
E0006878,1,Cyber Security
E0006878,1,Cloud
E0006879,1,SAP
E0006879,1,Data Science
E0006879,1,Cloud
E0006879,1,Leadership
E0006879,1,Cyber Security
E0006880,1,SAP
E0006880,1,SAP
E0006880,1,Data Science
E0006880,0,Cloud
E0006880,1,Leadership
E0006881,1,Soft Skills
E0006881,1,Data Science
E0006881,1,Leadership
E0006881,1,Data Science
E0006881,1,Soft Skills
E0006882,1,Cyber Security
E0006882,1,Leadership
E0006882,1,AI
E0006882,1,Cyber Security
E0006882,0,Cloud
E0006883,1,Cyber Security
E0006883,1,SAP
E0006883,1,Soft Skills
E0006883,1,Soft Skills
E0006883,1,Data Science
E0006884,1,SAP
E0006884,1,Cyber Security
E0006884,1,SAP
E0006884,1,AI
E0006884,1,AI
E0006885,1,Soft Skills
E0006885,1,Data Science
E0006885,1,Data Science
E0006885,1,Data Science
E0006885,1,Leadership
E0006886,1,Soft Skills
E0006886,1,AI
E0006886,1,AI
E0006886,1,Data Science
E0006886,1,Soft Skills
E0006887,1,Data Science
E0006887,1,Data Science
E0006887,1,Soft Skills
E0006887,1,Cloud
E0006887,1,Cloud
E0006888,1,SAP
E0006888,1,Cyber Security
E0006888,1,Data Science
E0006888,1,AI
E0006888,1,Cyber Security
E0006889,1,Data Science
E0006889,1,Cloud
E0006889,1,Leadership
E0006889,1,SAP
E0006889,1,AI
E0006890,1,SAP
E0006890,1,Soft Skills
E0006890,1,Cloud
E0006890,1,Cyber Security
E0006890,1,Cyber Security
E0006891,1,Cloud
E0006891,1,Leadership
E0006891,1,Soft Skills
E0006891,1,Leadership
E0006891,1,Data Science
E0006892,1,AI
E0006892,1,Leadership
E0006892,1,Data Science
E0006892,1,AI
E0006892,1,Data Science
E0006893,1,Cyber Security
E0006893,0,Soft Skills
E0006893,1,Data Science
E0006893,1,AI
E0006893,1,Cyber Security
E0006894,1,Soft Skills
E0006894,1,Cloud
E0006894,1,Leadership
E0006894,0,Data Science
E0006894,1,Data Science
E0006895,1,AI
E0006895,1,Leadership
E0006895,1,Cyber Security
E0006895,1,Cyber Security
E0006895,1,Data Science
E0006896,1,Cyber Security
E0006896,1,SAP
E0006896,0,Data Science
E0006896,1,Leadership
E0006896,1,Cyber Security
E0006897,1,SAP
E0006897,1,Cyber Security
E0006897,0,Cyber Security
E0006897,1,AI
E0006897,1,Data Science
E0006898,1,Soft Skills
E0006898,1,Cloud
E0006898,1,AI
E0006898,1,Soft Skills
E0006898,1,SAP
E0006899,1,Data Science
E0006899,1,Soft Skills
E0006899,1,SAP
E0006899,1,Data Science
E0006899,1,Leadership
E0006900,1,Data Science
E0006900,1,AI
E0006900,1,AI
E0006900,1,AI
E0006900,1,Soft Skills
E0006901,1,Soft Skills
E0006901,1,Cloud
E0006901,1,Cyber Security
E0006901,1,Leadership
E0006901,1,Data Science
E0006902,0,Leadership
E0006902,1,Leadership
E0006902,1,AI
E0006902,1,Data Science
E0006902,1,Leadership
E0006903,1,Cyber Security
E0006903,0,Cyber Security
E0006903,1,Cyber Security
E0006903,1,Cyber Security
E0006903,1,Soft Skills
E0006904,1,Cloud
E0006904,1,Cyber Security
E0006904,1,SAP
E0006904,1,Cloud
E0006904,1,Data Science
E0006905,1,Leadership
E0006905,1,Data Science
E0006905,1,Soft Skills
E0006905,1,Cyber Security
E0006905,1,AI
E0006906,1,SAP
E0006906,1,Cyber Security
E0006906,1,SAP
E0006906,1,SAP
E0006906,1,Cyber Security
E0006907,1,SAP
E0006907,1,Cyber Security
E0006907,1,Leadership
E0006907,1,Data Science
E0006907,0,Leadership
E0006908,1,Cyber Security
E0006908,1,Leadership
E0006908,1,Data Science
E0006908,1,Soft Skills
E0006908,1,AI
E0006909,1,AI
E0006909,1,Leadership
E0006909,1,Soft Skills
E0006909,1,Cloud
E0006909,1,AI
E0006910,1,Soft Skills
E0006910,1,Data Science
E0006910,1,Cyber Security
E0006910,1,AI
E0006910,1,SAP
E0006911,1,Cyber Security
E0006911,1,SAP
E0006911,1,Leadership
E0006911,1,AI
E0006911,1,SAP
E0006912,0,Cyber Security
E0006912,1,AI
E0006912,1,Cloud
E0006912,0,Leadership
E0006912,1,Data Science
E0006913,1,Data Science
E0006913,1,AI
E0006913,1,Soft Skills
E0006913,0,Cyber Security
E0006913,1,Soft Skills
E0006914,1,SAP
E0006914,1,Cloud
E0006914,1,Data Science
E0006914,1,Data Science
E0006914,1,SAP
E0006915,1,Soft Skills
E0006915,1,Soft Skills
E0006915,1,Cyber Security
E0006915,1,Soft Skills
E0006915,1,Cyber Security
E0006916,1,Soft Skills
E0006916,1,Soft Skills
E0006916,1,Cyber Security
E0006916,1,Soft Skills
E0006916,1,Data Science
E0006917,1,Cloud
E0006917,1,AI
E0006917,1,Leadership
E0006917,1,Soft Skills
E0006917,1,AI
E0006918,1,Cloud
E0006918,0,SAP
E0006918,1,Leadership
E0006918,1,Data Science
E0006918,1,AI
E0006919,1,Data Science
E0006919,0,AI
E0006919,1,Cyber Security
E0006919,1,Cyber Security
E0006919,1,Cyber Security
E0006920,1,Cyber Security
E0006920,0,Cyber Security
E0006920,1,AI
E0006920,1,AI
E0006920,1,Soft Skills
E0006921,1,Cloud
E0006921,1,Cyber Security
E0006921,1,SAP
E0006921,1,AI
E0006921,1,Leadership
E0006922,1,AI
E0006922,1,Cyber Security
E0006922,1,AI
E0006922,1,SAP
E0006922,1,SAP
E0006923,1,Leadership
E0006923,1,Soft Skills
E0006923,1,Data Science
E0006923,1,SAP
E0006923,1,Cloud
E0006924,1,Cloud
E0006924,1,Soft Skills
E0006924,1,SAP
E0006924,0,Cyber Security
E0006924,1,Cyber Security
E0006925,1,Cloud
E0006925,1,Soft Skills
E0006925,1,Data Science
E0006925,1,Soft Skills
E0006925,1,Leadership
E0006926,0,Cloud
E0006926,1,Cyber Security
E0006926,1,AI
E0006926,1,Cloud
E0006926,1,Cloud
E0006927,1,Cloud
E0006927,1,SAP
E0006927,1,Cyber Security
E0006927,1,Soft Skills
E0006927,0,Soft Skills
E0006928,1,Cyber Security
E0006928,1,Leadership
E0006928,1,Cyber Security
E0006928,1,Cyber Security
E0006928,1,Data Science
E0006929,1,Data Science
E0006929,1,Cloud
E0006929,1,Soft Skills
E0006929,1,Leadership
E0006929,1,Soft Skills
E0006930,1,AI
E0006930,1,Cyber Security
E0006930,1,Data Science
E0006930,1,Data Science
E0006930,1,Leadership
E0006931,1,AI
E0006931,1,Cyber Security
E0006931,0,Cloud
E0006931,1,Leadership
E0006931,1,Cyber Security
E0006932,1,SAP
E0006932,1,AI
E0006932,1,Cloud
E0006932,1,Data Science
E0006932,1,Data Science
E0006933,1,SAP
E0006933,1,Cloud
E0006933,1,Cyber Security
E0006933,1,AI
E0006933,1,Leadership
E0006934,0,Cyber Security
E0006934,1,Data Science
E0006934,1,Cloud
E0006934,1,AI
E0006934,1,SAP
E0006935,1,Cyber Security
E0006935,1,Data Science
E0006935,1,SAP
E0006935,1,AI
E0006935,1,SAP
E0006936,1,Soft Skills
E0006936,1,Data Science
E0006936,1,Data Science
E0006936,1,Soft Skills
E0006936,1,Soft Skills
E0006937,1,Data Science
E0006937,1,Soft Skills
E0006937,1,Data Science
E0006937,0,Leadership
E0006937,1,Leadership
E0006938,1,SAP
E0006938,1,Cloud
E0006938,1,Cyber Security
E0006938,1,Cyber Security
E0006938,1,Cyber Security
E0006939,1,Soft Skills
E0006939,1,Data Science
E0006939,1,AI
E0006939,1,SAP
E0006939,1,SAP
E0006940,1,AI
E0006940,1,AI
E0006940,1,Data Science
E0006940,1,AI
E0006940,1,Cyber Security
E0006941,1,Cyber Security
E0006941,1,Soft Skills
E0006941,1,Data Science
E0006941,1,Leadership
E0006941,1,Cloud
E0006942,1,Soft Skills
E0006942,1,SAP
E0006942,1,Data Science
E0006942,1,Data Science
E0006942,1,SAP
E0006943,1,Soft Skills
E0006943,1,Leadership
E0006943,1,AI
E0006943,1,Cloud
E0006943,1,Cloud
E0006944,1,Leadership
E0006944,1,Soft Skills
E0006944,1,Cyber Security
E0006944,1,SAP
E0006944,1,AI
E0006945,1,Leadership
E0006945,1,SAP
E0006945,1,SAP
E0006945,0,Cyber Security
E0006945,1,Data Science
E0006946,1,Cloud
E0006946,1,Data Science
E0006946,1,SAP
E0006946,1,Leadership
E0006946,1,Cyber Security
E0006947,1,Soft Skills
E0006947,1,Data Science
E0006947,1,Leadership
E0006947,1,Data Science
E0006947,1,Cloud
E0006948,1,Data Science
E0006948,1,Soft Skills
E0006948,1,AI
E0006948,0,Soft Skills
E0006948,1,Cyber Security
E0006949,1,Cloud
E0006949,1,Data Science
E0006949,1,AI
E0006949,1,Soft Skills
E0006949,1,SAP
E0006950,1,Leadership
E0006950,1,Soft Skills
E0006950,1,AI
E0006950,1,AI
E0006950,1,Data Science
E0006951,1,Data Science
E0006951,1,Leadership
E0006951,1,SAP
E0006951,0,Data Science
E0006951,1,SAP
E0006952,1,Soft Skills
E0006952,1,SAP
E0006952,1,Cyber Security
E0006952,1,Cloud
E0006952,1,Cyber Security
E0006953,1,Cyber Security
E0006953,1,Cloud
E0006953,1,Cloud
E0006953,1,Leadership
E0006953,1,SAP
E0006954,1,Leadership
E0006954,1,Cloud
E0006954,1,Data Science
E0006954,1,Cyber Security
E0006954,1,Cloud
E0006955,1,SAP
E0006955,1,Data Science
E0006955,1,Leadership
E0006955,1,Cloud
E0006955,1,Cyber Security
E0006956,1,Leadership
E0006956,1,Cloud
E0006956,1,Data Science
E0006956,1,Cyber Security
E0006956,1,Leadership
E0006957,1,SAP
E0006957,1,Leadership
E0006957,1,AI
E0006957,1,Cloud
E0006957,1,Cloud
E0006958,1,AI
E0006958,1,Leadership
E0006958,1,Data Science
E0006958,1,Soft Skills
E0006958,1,SAP
E0006959,1,Cloud
E0006959,1,Cyber Security
E0006959,1,Cloud
E0006959,1,Leadership
E0006959,1,AI
E0006960,1,SAP
E0006960,0,SAP
E0006960,1,Soft Skills
E0006960,1,Leadership
E0006960,1,Cloud
E0006961,1,SAP
E0006961,1,Leadership
E0006961,1,Cyber Security
E0006961,1,Data Science
E0006961,1,Leadership
E0006962,1,Soft Skills
E0006962,1,Cyber Security
E0006962,1,Leadership
E0006962,1,Leadership
E0006962,1,Cyber Security
E0006963,0,Leadership
E0006963,1,Data Science
E0006963,1,Leadership
E0006963,1,Data Science
E0006963,1,Leadership
E0006964,1,Cloud
E0006964,1,Data Science
E0006964,1,AI
E0006964,0,Soft Skills
E0006964,1,Leadership
E0006965,1,Data Science
E0006965,0,SAP
E0006965,1,SAP
E0006965,1,AI
E0006965,1,Cyber Security
E0006966,1,Cloud
E0006966,1,Leadership
E0006966,1,Soft Skills
E0006966,1,Leadership
E0006966,1,SAP
E0006967,1,Cloud
E0006967,1,AI
E0006967,1,Cloud
E0006967,1,Cyber Security
E0006967,0,Cyber Security
E0006968,1,Soft Skills
E0006968,1,SAP
E0006968,1,Cyber Security
E0006968,1,Soft Skills
E0006968,1,Soft Skills
E0006969,1,AI
E0006969,1,Soft Skills
E0006969,1,AI
E0006969,1,Data Science
E0006969,1,Cyber Security
E0006970,1,SAP
E0006970,1,Cyber Security
E0006970,1,SAP
E0006970,1,Cloud
E0006970,1,AI
E0006971,1,AI
E0006971,1,AI
E0006971,1,Leadership
E0006971,1,Cloud
E0006971,1,Cloud
E0006972,1,Cyber Security
E0006972,1,Cloud
E0006972,1,SAP
E0006972,1,Soft Skills
E0006972,1,AI
E0006973,1,Cyber Security
E0006973,1,Leadership
E0006973,0,Leadership
E0006973,1,AI
E0006973,1,Leadership
E0006974,1,Leadership
E0006974,1,Data Science
E0006974,1,Soft Skills
E0006974,1,Soft Skills
E0006974,1,SAP
E0006975,1,Cyber Security
E0006975,1,Cloud
E0006975,1,Cloud
E0006975,1,SAP
E0006975,1,Soft Skills
E0006976,1,AI
E0006976,1,Data Science
E0006976,1,Data Science
E0006976,1,Cloud
E0006976,1,Soft Skills
E0006977,1,Data Science
E0006977,1,Soft Skills
E0006977,0,SAP
E0006977,1,Cyber Security
E0006977,1,SAP
E0006978,1,SAP
E0006978,1,Soft Skills
E0006978,1,Soft Skills
E0006978,1,AI
E0006978,1,Soft Skills
E0006979,1,Soft Skills
E0006979,0,Leadership
E0006979,1,Soft Skills
E0006979,0,Leadership
E0006979,1,AI
E0006980,0,AI
E0006980,1,Cloud
E0006980,1,Leadership
E0006980,1,Leadership
E0006980,1,SAP
E0006981,1,Data Science
E0006981,1,Leadership
E0006981,1,Cyber Security
E0006981,1,Leadership
E0006981,1,Leadership
E0006982,1,Cyber Security
E0006982,1,AI
E0006982,1,Cloud
E0006982,1,SAP
E0006982,1,Leadership
E0006983,1,SAP
E0006983,1,AI
E0006983,1,AI
E0006983,1,SAP
E0006983,1,AI
E0006984,1,Cyber Security
E0006984,1,SAP
E0006984,0,Cyber Security
E0006984,1,Cloud
E0006984,1,AI
E0006985,1,Cyber Security
E0006985,1,SAP
E0006985,0,Soft Skills
E0006985,1,Cyber Security
E0006985,1,Soft Skills
E0006986,0,Soft Skills
E0006986,1,Data Science
E0006986,1,Cloud
E0006986,1,AI
E0006986,1,Leadership
E0006987,1,Leadership
E0006987,1,AI
E0006987,1,SAP
E0006987,1,Cyber Security
E0006987,1,Data Science
E0006988,1,AI
E0006988,1,AI
E0006988,1,Leadership
E0006988,1,Cloud
E0006988,1,Cloud
E0006989,1,AI
E0006989,1,Cloud
E0006989,1,Soft Skills
E0006989,0,Soft Skills
E0006989,1,Soft Skills
E0006990,1,Leadership
E0006990,1,Cyber Security
E0006990,1,Cyber Security
E0006990,1,Cyber Security
E0006990,0,AI
E0006991,1,Data Science
E0006991,1,AI
E0006991,1,SAP
E0006991,1,Cyber Security
E0006991,1,AI
E0006992,1,AI
E0006992,1,Cloud
E0006992,1,Leadership
E0006992,1,Soft Skills
E0006992,1,Data Science
E0006993,0,SAP
E0006993,1,Data Science
E0006993,1,Soft Skills
E0006993,1,Leadership
E0006993,1,Soft Skills
E0006994,1,Data Science
E0006994,1,Leadership
E0006994,1,Leadership
E0006994,1,Soft Skills
E0006994,1,AI
E0006995,1,SAP
E0006995,1,Data Science
E0006995,1,Leadership
E0006995,1,Cloud
E0006995,1,Cloud
E0006996,1,Cloud
E0006996,1,AI
E0006996,1,Cyber Security
E0006996,1,Data Science
E0006996,1,SAP
E0006997,1,Soft Skills
E0006997,1,Cloud
E0006997,1,AI
E0006997,1,Cloud
E0006997,1,AI
E0006998,1,Soft Skills
E0006998,1,AI
E0006998,0,SAP
E0006998,1,Cloud
E0006998,1,Leadership
E0006999,1,Cyber Security
E0006999,1,Soft Skills
E0006999,1,SAP
E0006999,1,SAP
E0006999,1,Leadership
E0007000,1,AI
E0007000,1,Leadership
E0007000,1,Cloud
E0007000,1,SAP
E0007000,1,SAP
E0007001,1,AI
E0007001,1,Soft Skills
E0007001,1,AI
E0007001,1,Data Science
E0007001,1,Cloud
E0007002,1,Cyber Security
E0007002,1,Data Science
E0007002,1,Data Science
E0007002,1,Cyber Security
E0007002,1,Soft Skills
E0007003,1,Leadership
E0007003,1,AI
E0007003,1,AI
E0007003,1,SAP
E0007003,1,Cyber Security
E0007004,1,SAP
E0007004,0,Data Science
E0007004,1,Data Science
E0007004,0,Cyber Security
E0007004,0,SAP
E0007005,1,SAP
E0007005,1,AI
E0007005,1,Soft Skills
E0007005,1,Cloud
E0007005,1,Data Science
E0007006,1,SAP
E0007006,1,Leadership
E0007006,1,Leadership
E0007006,1,SAP
E0007006,1,Cyber Security
E0007007,1,SAP
E0007007,1,Leadership
E0007007,1,Cyber Security
E0007007,1,Leadership
E0007007,1,Soft Skills
E0007008,1,Soft Skills
E0007008,0,Soft Skills
E0007008,1,AI
E0007008,0,Soft Skills
E0007008,1,SAP
E0007009,1,Data Science
E0007009,1,Data Science
E0007009,1,Leadership
E0007009,1,SAP
E0007009,0,SAP
E0007010,1,Soft Skills
E0007010,1,Data Science
E0007010,1,Soft Skills
E0007010,1,Cloud
E0007010,1,Soft Skills
E0007011,1,Cloud
E0007011,0,Data Science
E0007011,1,Leadership
E0007011,1,SAP
E0007011,1,Data Science
E0007012,1,AI
E0007012,1,Leadership
E0007012,0,SAP
E0007012,1,Soft Skills
E0007012,1,Cyber Security
E0007013,1,AI
E0007013,1,Soft Skills
E0007013,1,Data Science
E0007013,1,Soft Skills
E0007013,0,Cyber Security
E0007014,1,Cloud
E0007014,1,Data Science
E0007014,1,Leadership
E0007014,1,Cloud
E0007014,1,Data Science
E0007015,1,Cyber Security
E0007015,1,AI
E0007015,1,Cyber Security
E0007015,1,Cyber Security
E0007015,1,Data Science
E0007016,1,SAP
E0007016,1,AI
E0007016,1,AI
E0007016,1,Soft Skills
E0007016,1,Data Science
E0007017,1,Cyber Security
E0007017,0,Leadership
E0007017,1,Cloud
E0007017,1,Cyber Security
E0007017,1,Cloud
E0007018,1,Cyber Security
E0007018,1,SAP
E0007018,1,Cloud
E0007018,1,AI
E0007018,1,Data Science
E0007019,1,Cyber Security
E0007019,1,SAP
E0007019,1,SAP
E0007019,1,Cloud
E0007019,1,Soft Skills
E0007020,1,SAP
E0007020,0,AI
E0007020,1,Leadership
E0007020,1,SAP
E0007020,1,SAP
E0007021,1,Soft Skills
E0007021,1,Soft Skills
E0007021,1,SAP
E0007021,1,Soft Skills
E0007021,1,Soft Skills
E0007022,1,Cyber Security
E0007022,1,Soft Skills
E0007022,1,Cyber Security
E0007022,1,Data Science
E0007022,1,Cyber Security
E0007023,1,Data Science
E0007023,1,Leadership
E0007023,1,AI
E0007023,1,Soft Skills
E0007023,1,AI
E0007024,1,Data Science
E0007024,1,Data Science
E0007024,1,Leadership
E0007024,1,Data Science
E0007024,1,SAP
E0007025,1,Data Science
E0007025,1,Cloud
E0007025,1,SAP
E0007025,1,AI
E0007025,1,SAP
E0007026,1,Leadership
E0007026,1,Cloud
E0007026,0,AI
E0007026,0,Leadership
E0007026,1,Leadership
E0007027,1,Leadership
E0007027,1,Cloud
E0007027,1,Cloud
E0007027,1,Cloud
E0007027,1,Data Science
E0007028,1,Cyber Security
E0007028,1,Soft Skills
E0007028,1,Cyber Security
E0007028,1,AI
E0007028,1,Leadership
E0007029,1,AI
E0007029,1,Data Science
E0007029,1,Leadership
E0007029,0,Leadership
E0007029,1,Cloud
E0007030,1,AI
E0007030,1,Cloud
E0007030,1,Data Science
E0007030,1,SAP
E0007030,1,Cloud
E0007031,1,Data Science
E0007031,1,Data Science
E0007031,1,AI
E0007031,1,SAP
E0007031,1,Cloud
E0007032,1,Soft Skills
E0007032,1,Cloud
E0007032,1,AI
E0007032,1,Leadership
E0007032,1,Cloud
E0007033,1,AI
E0007033,1,Soft Skills
E0007033,1,SAP
E0007033,1,Leadership
E0007033,1,SAP
E0007034,1,Data Science
E0007034,1,Data Science
E0007034,1,AI
E0007034,0,Cyber Security
E0007034,1,Cyber Security
E0007035,1,Soft Skills
E0007035,1,AI
E0007035,1,Data Science
E0007035,1,Cyber Security
E0007035,1,AI
E0007036,1,SAP
E0007036,1,Soft Skills
E0007036,1,Leadership
E0007036,1,SAP
E0007036,1,SAP
E0007037,1,Cyber Security
E0007037,1,Data Science
E0007037,1,AI
E0007037,1,Data Science
E0007037,1,Leadership
E0007038,1,Leadership
E0007038,1,Data Science
E0007038,1,Leadership
E0007038,1,Cloud
E0007038,0,AI
E0007039,1,AI
E0007039,1,AI
E0007039,1,AI
E0007039,1,AI
E0007039,0,SAP
E0007040,1,Data Science
E0007040,1,AI
E0007040,1,AI
E0007040,1,Soft Skills
E0007040,1,Leadership
E0007041,1,Data Science
E0007041,1,SAP
E0007041,1,Cyber Security
E0007041,1,Soft Skills
E0007041,1,Leadership
E0007042,1,Cyber Security
E0007042,1,Cloud
E0007042,0,Soft Skills
E0007042,1,Cloud
E0007042,1,Cyber Security
E0007043,1,Cyber Security
E0007043,1,Cyber Security
E0007043,1,SAP
E0007043,1,Data Science
E0007043,1,Leadership
E0007044,1,Cyber Security
E0007044,1,Data Science
E0007044,1,SAP
E0007044,1,Leadership
E0007044,1,Cyber Security
E0007045,1,Leadership
E0007045,1,Cyber Security
E0007045,1,Cyber Security
E0007045,1,Cyber Security
E0007045,1,Cloud
E0007046,1,Cyber Security
E0007046,1,SAP
E0007046,1,Cloud
E0007046,1,Leadership
E0007046,1,Cyber Security
E0007047,1,Leadership
E0007047,1,AI
E0007047,0,Cloud
E0007047,1,Soft Skills
E0007047,0,Leadership
E0007048,1,AI
E0007048,1,Soft Skills
E0007048,1,Cyber Security
E0007048,0,SAP
E0007048,1,AI
E0007049,1,Cyber Security
E0007049,1,Leadership
E0007049,1,Data Science
E0007049,1,Data Science
E0007049,1,Soft Skills
E0007050,1,Soft Skills
E0007050,1,Soft Skills
E0007050,1,Cloud
E0007050,1,Data Science
E0007050,0,SAP
E0007051,1,Data Science
E0007051,1,Cyber Security
E0007051,1,Data Science
E0007051,1,Leadership
E0007051,1,Leadership
E0007052,1,Leadership
E0007052,1,Cyber Security
E0007052,1,Soft Skills
E0007052,1,AI
E0007052,1,Data Science
E0007053,1,Soft Skills
E0007053,1,Data Science
E0007053,1,Data Science
E0007053,1,SAP
E0007053,1,Soft Skills
E0007054,1,AI
E0007054,1,Cloud
E0007054,1,AI
E0007054,1,Cloud
E0007054,1,Leadership
E0007055,1,Cloud
E0007055,1,AI
E0007055,1,Soft Skills
E0007055,1,Cyber Security
E0007055,1,Leadership
E0007056,1,AI
E0007056,1,Leadership
E0007056,1,Leadership
E0007056,1,SAP
E0007056,1,Leadership
E0007057,1,Cloud
E0007057,1,AI
E0007057,1,Soft Skills
E0007057,1,SAP
E0007057,1,SAP
E0007058,1,Cloud
E0007058,1,AI
E0007058,1,Data Science
E0007058,1,Leadership
E0007058,1,Cyber Security
E0007059,1,Soft Skills
E0007059,1,SAP
E0007059,1,AI
E0007059,1,Data Science
E0007059,1,Soft Skills
E0007060,1,Cyber Security
E0007060,1,AI
E0007060,1,Leadership
E0007060,1,Leadership
E0007060,1,Data Science
E0007061,1,Data Science
E0007061,1,Leadership
E0007061,1,Data Science
E0007061,1,SAP
E0007061,0,Cloud
E0007062,0,Data Science
E0007062,0,Cloud
E0007062,1,Cloud
E0007062,1,Soft Skills
E0007062,1,SAP
E0007063,0,AI
E0007063,1,Cyber Security
E0007063,1,AI
E0007063,1,Soft Skills
E0007063,1,Data Science
E0007064,1,Data Science
E0007064,1,Cloud
E0007064,1,Soft Skills
E0007064,1,Cyber Security
E0007064,1,Cloud
E0007065,0,Data Science
E0007065,1,Cyber Security
E0007065,1,SAP
E0007065,1,Soft Skills
E0007065,1,Soft Skills
E0007066,1,Leadership
E0007066,1,Data Science
E0007066,1,Data Science
E0007066,1,SAP
E0007066,1,Soft Skills
E0007067,1,Leadership
E0007067,1,Leadership
E0007067,1,SAP
E0007067,1,AI
E0007067,1,SAP
E0007068,1,Cloud
E0007068,1,Leadership
E0007068,1,SAP
E0007068,1,Soft Skills
E0007068,1,Data Science
E0007069,1,Cyber Security
E0007069,1,Cyber Security
E0007069,1,SAP
